school_id,school_name,region,grade,gender,year,enrollment,performance_score,ingestion_timestamp
15,School_15,North,12,F,2024,46,94.05,2026-02-26 09:07:03.566365
45,School_45,South,2,M,2022,20,79.79,2026-02-26 09:07:03.566365
38,School_38,South,1,F,2024,60,96.61,2026-02-26 09:07:03.566365
30,School_30,East,3,F,2022,161,64.07,2026-02-26 09:07:03.566365
42,School_42,West,7,F,2022,93,86.74,2026-02-26 09:07:03.566365
23,School_23,South,9,F,2024,197,95.43,2026-02-26 09:07:03.566365
0,School_0,North,2,F,2023,61,71.72,2026-02-26 09:07:03.566365
10,School_10,South,6,F,2024,59,65.43,2026-02-26 09:07:03.566365
20,School_20,South,3,F,2020,33,78.27,2026-02-26 09:07:03.566365
3,School_3,West,5,M,2024,119,98.45,2026-02-26 09:07:03.566365
6,School_6,West,12,M,2023,110,85.34,2026-02-26 09:07:03.566365
25,School_25,North,9,M,2024,158,85.76,2026-02-26 09:07:03.566365
46,School_46,East,3,F,2023,125,86.86,2026-02-26 09:07:03.566365
49,School_49,East,1,M,2020,68,61.59,2026-02-26 09:07:03.566365
11,School_11,South,5,F,2021,184,77.83,2026-02-26 09:07:03.566365
30,School_30,North,1,F,2023,125,63.1,2026-02-26 09:07:03.566365
16,School_16,East,8,M,2023,157,72.63,2026-02-26 09:07:03.566365
32,School_32,East,7,M,2023,26,92.86,2026-02-26 09:07:03.566365
10,School_10,South,11,M,2020,100,86.25,2026-02-26 09:07:03.566365
27,School_27,North,2,M,2022,159,99.82,2026-02-26 09:07:03.566365
31,School_31,East,11,F,2023,120,66.89,2026-02-26 09:07:03.566365
0,School_0,West,9,M,2020,74,75.88,2026-02-26 09:07:03.566365
46,School_46,West,5,M,2021,183,92.39,2026-02-26 09:07:03.566365
27,School_27,South,7,F,2023,26,68.63,2026-02-26 09:07:03.566365
41,School_41,South,4,F,2022,171,66.15,2026-02-26 09:07:03.566365
6,School_6,South,12,F,2020,53,77.1,2026-02-26 09:07:03.566365
1,School_1,South,1,F,2021,145,75.35,2026-02-26 09:07:03.566365
41,School_41,East,8,F,2022,48,99.21,2026-02-26 09:07:03.566365
23,School_23,North,1,M,2021,45,78.25,2026-02-26 09:07:03.566365
3,School_3,South,3,M,2022,93,94.44,2026-02-26 09:07:03.566365
43,School_43,South,6,F,2024,64,95.52,2026-02-26 09:07:03.566365
18,School_18,East,8,M,2024,36,66.31,2026-02-26 09:07:03.566365
25,School_25,South,8,F,2024,183,88.61,2026-02-26 09:07:03.566365
10,School_10,South,2,M,2021,82,71.1,2026-02-26 09:07:03.566365
39,School_39,North,9,M,2024,170,63.79,2026-02-26 09:07:03.566365
49,School_49,West,4,M,2020,112,94.99,2026-02-26 09:07:03.566365
42,School_42,South,4,M,2020,85,71.7,2026-02-26 09:07:03.566365
10,School_10,East,2,M,2024,111,73.81,2026-02-26 09:07:03.566365
44,School_44,North,1,F,2022,136,72.96,2026-02-26 09:07:03.566365
2,School_2,East,10,M,2022,61,68.01,2026-02-26 09:07:03.566365
11,School_11,North,7,M,2021,90,77.38,2026-02-26 09:07:03.566365
2,School_2,North,11,M,2022,94,77.13,2026-02-26 09:07:03.566365
41,School_41,South,10,M,2023,90,76.35,2026-02-26 09:07:03.566365
26,School_26,South,3,F,2022,62,96.65,2026-02-26 09:07:03.566365
48,School_48,South,4,F,2020,74,73.59,2026-02-26 09:07:03.566365
1,School_1,West,11,F,2022,75,61.22,2026-02-26 09:07:03.566365
48,School_48,West,9,M,2021,98,67.14,2026-02-26 09:07:03.566365
15,School_15,East,6,F,2022,178,88.86,2026-02-26 09:07:03.566365
1,School_1,South,1,F,2021,102,83.63,2026-02-26 09:07:03.566365
29,School_29,West,9,F,2023,140,98.07,2026-02-26 09:07:03.566365
19,School_19,South,9,F,2024,195,87.78,2026-02-26 09:07:03.566365
37,School_37,West,5,M,2023,199,67.77,2026-02-26 09:07:03.566365
27,School_27,West,8,M,2020,91,64.83,2026-02-26 09:07:03.566365
24,School_24,North,7,M,2023,20,80.83,2026-02-26 09:07:03.566365
31,School_31,South,11,M,2023,149,86.61,2026-02-26 09:07:03.566365
9,School_9,South,8,F,2020,112,66.63,2026-02-26 09:07:03.566365
41,School_41,West,9,M,2020,61,84.07,2026-02-26 09:07:03.566365
39,School_39,South,2,M,2024,93,94.6,2026-02-26 09:07:03.566365
32,School_32,West,10,M,2024,28,89.1,2026-02-26 09:07:03.566365
12,School_12,South,5,F,2022,133,86.57,2026-02-26 09:07:03.566365
40,School_40,North,8,F,2021,50,91.57,2026-02-26 09:07:03.566365
41,School_41,South,3,F,2020,115,64.16,2026-02-26 09:07:03.566365
46,School_46,North,11,M,2023,21,68.15,2026-02-26 09:07:03.566365
36,School_36,East,11,M,2023,43,61.52,2026-02-26 09:07:03.566365
15,School_15,South,6,M,2024,190,65.8,2026-02-26 09:07:03.566365
44,School_44,South,6,M,2021,62,96.53,2026-02-26 09:07:03.566365
21,School_21,South,7,F,2020,70,68.89,2026-02-26 09:07:03.566365
19,School_19,North,11,M,2024,193,86.48,2026-02-26 09:07:03.566365
49,School_49,South,3,F,2021,94,87.66,2026-02-26 09:07:03.566365
42,School_42,South,8,F,2020,118,85.81,2026-02-26 09:07:03.566365
26,School_26,West,8,M,2023,20,82.16,2026-02-26 09:07:03.566365
40,School_40,East,9,F,2023,143,79.45,2026-02-26 09:07:03.566365
15,School_15,North,8,M,2024,136,76.8,2026-02-26 09:07:03.566365
33,School_33,West,3,M,2021,106,96.68,2026-02-26 09:07:03.566365
31,School_31,North,6,M,2023,148,60.38,2026-02-26 09:07:03.566365
25,School_25,West,9,M,2021,137,62.14,2026-02-26 09:07:03.566365
24,School_24,East,1,F,2024,82,79.7,2026-02-26 09:07:03.566365
1,School_1,West,3,F,2022,95,73.22,2026-02-26 09:07:03.566365
11,School_11,North,2,M,2021,187,76.33,2026-02-26 09:07:03.566365
39,School_39,South,12,F,2021,114,99.91,2026-02-26 09:07:03.566365
8,School_8,South,8,F,2024,176,91.01,2026-02-26 09:07:03.566365
11,School_11,East,6,F,2022,54,95.1,2026-02-26 09:07:03.566365
25,School_25,North,10,M,2023,111,74.74,2026-02-26 09:07:03.566365
8,School_8,North,11,M,2020,104,69.58,2026-02-26 09:07:03.566365
9,School_9,North,11,M,2024,158,90.72,2026-02-26 09:07:03.566365
31,School_31,East,8,F,2020,158,92.3,2026-02-26 09:07:03.566365
33,School_33,South,2,M,2022,75,82.0,2026-02-26 09:07:03.566365
47,School_47,West,11,M,2022,26,95.84,2026-02-26 09:07:03.566365
19,School_19,East,6,M,2021,70,98.69,2026-02-26 09:07:03.566365
38,School_38,West,7,M,2020,58,78.84,2026-02-26 09:07:03.566365
1,School_1,South,8,M,2020,61,68.91,2026-02-26 09:07:03.566365
0,School_0,East,9,M,2022,91,80.68,2026-02-26 09:07:03.566365
35,School_35,South,5,F,2020,72,99.58,2026-02-26 09:07:03.566365
23,School_23,West,11,M,2023,110,71.72,2026-02-26 09:07:03.566365
26,School_26,North,3,F,2022,168,84.7,2026-02-26 09:07:03.566365
1,School_1,North,2,M,2021,49,87.76,2026-02-26 09:07:03.566365
30,School_30,West,8,F,2021,142,68.56,2026-02-26 09:07:03.566365
13,School_13,North,1,F,2021,148,83.54,2026-02-26 09:07:03.566365
1,School_1,West,10,F,2020,43,72.58,2026-02-26 09:07:03.566365
28,School_28,East,6,M,2022,144,94.17,2026-02-26 09:07:03.566365
14,School_14,East,2,M,2021,153,88.59,2026-02-26 09:07:03.566365
11,School_11,East,3,F,2022,25,93.05,2026-02-26 09:07:03.566365
36,School_36,North,8,F,2020,146,67.99,2026-02-26 09:07:03.566365
27,School_27,South,1,M,2023,136,61.38,2026-02-26 09:07:03.566365
19,School_19,North,6,M,2023,54,94.02,2026-02-26 09:07:03.566365
38,School_38,North,3,M,2023,147,75.47,2026-02-26 09:07:03.566365
23,School_23,South,6,F,2020,98,67.19,2026-02-26 09:07:03.566365
20,School_20,South,3,F,2021,54,63.68,2026-02-26 09:07:03.566365
9,School_9,South,11,F,2020,67,80.66,2026-02-26 09:07:03.566365
45,School_45,South,11,F,2022,133,66.01,2026-02-26 09:07:03.566365
13,School_13,North,8,F,2023,124,82.67,2026-02-26 09:07:03.566365
36,School_36,West,5,M,2022,91,89.09,2026-02-26 09:07:03.566365
17,School_17,East,4,F,2020,62,81.4,2026-02-26 09:07:03.566365
23,School_23,West,9,F,2024,54,96.15,2026-02-26 09:07:03.566365
13,School_13,North,5,M,2024,152,66.22,2026-02-26 09:07:03.566365
33,School_33,South,12,M,2020,50,79.76,2026-02-26 09:07:03.566365
11,School_11,East,4,M,2021,125,66.53,2026-02-26 09:07:03.566365
21,School_21,East,8,F,2022,178,95.04,2026-02-26 09:07:03.566365
5,School_5,West,8,M,2020,120,97.29,2026-02-26 09:07:03.566365
35,School_35,North,8,F,2020,27,76.0,2026-02-26 09:07:03.566365
44,School_44,North,4,M,2024,25,72.23,2026-02-26 09:07:03.566365
35,School_35,North,1,F,2023,106,71.17,2026-02-26 09:07:03.566365
21,School_21,East,2,F,2023,99,94.39,2026-02-26 09:07:03.566365
13,School_13,West,4,M,2021,63,87.3,2026-02-26 09:07:03.566365
15,School_15,East,10,F,2021,196,95.22,2026-02-26 09:07:03.566365
35,School_35,East,2,M,2021,155,64.7,2026-02-26 09:07:03.566365
24,School_24,South,11,F,2024,83,79.04,2026-02-26 09:07:03.566365
31,School_31,West,10,F,2020,151,87.05,2026-02-26 09:07:03.566365
32,School_32,South,3,F,2021,51,95.88,2026-02-26 09:07:03.566365
44,School_44,North,9,M,2024,72,75.28,2026-02-26 09:07:03.566365
35,School_35,East,9,F,2022,132,72.52,2026-02-26 09:07:03.566365
19,School_19,West,11,M,2020,82,96.52,2026-02-26 09:07:03.566365
17,School_17,North,9,F,2022,133,61.9,2026-02-26 09:07:03.566365
37,School_37,West,7,F,2023,96,79.18,2026-02-26 09:07:03.566365
2,School_2,East,4,M,2023,180,78.35,2026-02-26 09:07:03.566365
22,School_22,West,1,M,2020,41,65.84,2026-02-26 09:07:03.566365
31,School_31,North,3,F,2021,146,75.8,2026-02-26 09:07:03.566365
44,School_44,South,8,F,2020,50,88.9,2026-02-26 09:07:03.566365
15,School_15,East,4,F,2021,43,74.67,2026-02-26 09:07:03.566365
4,School_4,South,10,F,2023,22,72.39,2026-02-26 09:07:03.566365
3,School_3,East,10,F,2020,52,91.28,2026-02-26 09:07:03.566365
20,School_20,North,2,F,2020,173,99.55,2026-02-26 09:07:03.566365
39,School_39,East,8,M,2021,70,91.17,2026-02-26 09:07:03.566365
13,School_13,South,7,F,2023,49,93.85,2026-02-26 09:07:03.566365
38,School_38,East,11,M,2023,182,97.58,2026-02-26 09:07:03.566365
30,School_30,North,10,F,2021,44,92.07,2026-02-26 09:07:03.566365
13,School_13,East,9,F,2021,47,99.21,2026-02-26 09:07:03.566365
5,School_5,South,2,M,2021,116,89.89,2026-02-26 09:07:03.566365
11,School_11,North,5,F,2023,106,86.46,2026-02-26 09:07:03.566365
15,School_15,South,6,F,2023,45,87.73,2026-02-26 09:07:03.566365
16,School_16,East,2,M,2020,139,96.0,2026-02-26 09:07:03.566365
44,School_44,West,2,F,2023,155,87.32,2026-02-26 09:07:03.566365
22,School_22,South,10,M,2022,120,90.45,2026-02-26 09:07:03.566365
13,School_13,East,4,F,2022,116,68.64,2026-02-26 09:07:03.566365
6,School_6,West,8,F,2021,34,96.51,2026-02-26 09:07:03.566365
45,School_45,West,11,M,2021,68,77.89,2026-02-26 09:07:03.566365
31,School_31,North,5,M,2021,130,66.44,2026-02-26 09:07:03.566365
14,School_14,West,9,F,2020,27,91.99,2026-02-26 09:07:03.566365
43,School_43,South,4,M,2022,104,74.26,2026-02-26 09:07:03.566365
16,School_16,South,3,M,2022,147,67.36,2026-02-26 09:07:03.566365
40,School_40,West,10,M,2023,150,70.25,2026-02-26 09:07:03.566365
46,School_46,East,8,F,2022,156,61.4,2026-02-26 09:07:03.566365
43,School_43,South,1,M,2023,33,63.62,2026-02-26 09:07:03.566365
33,School_33,South,9,M,2020,110,83.7,2026-02-26 09:07:03.566365
4,School_4,North,4,M,2021,167,94.65,2026-02-26 09:07:03.566365
44,School_44,East,11,M,2021,23,77.94,2026-02-26 09:07:03.566365
26,School_26,West,9,M,2023,171,85.04,2026-02-26 09:07:03.566365
22,School_22,East,8,F,2024,95,92.39,2026-02-26 09:07:03.566365
39,School_39,North,3,F,2023,47,74.27,2026-02-26 09:07:03.566365
13,School_13,North,3,F,2020,118,86.17,2026-02-26 09:07:03.566365
14,School_14,East,9,F,2022,178,74.02,2026-02-26 09:07:03.566365
42,School_42,North,3,F,2023,86,85.71,2026-02-26 09:07:03.566365
32,School_32,North,4,M,2020,136,68.7,2026-02-26 09:07:03.566365
30,School_30,North,9,M,2021,36,99.11,2026-02-26 09:07:03.566365
34,School_34,East,12,F,2024,153,63.05,2026-02-26 09:07:03.566365
16,School_16,North,4,M,2024,126,80.21,2026-02-26 09:07:03.566365
27,School_27,West,11,M,2023,100,71.45,2026-02-26 09:07:03.566365
18,School_18,West,3,M,2022,30,84.03,2026-02-26 09:07:03.566365
45,School_45,South,7,F,2023,185,77.13,2026-02-26 09:07:03.566365
22,School_22,West,6,M,2024,120,72.27,2026-02-26 09:07:03.566365
31,School_31,South,1,M,2024,181,70.0,2026-02-26 09:07:03.566365
39,School_39,East,10,F,2021,194,67.3,2026-02-26 09:07:03.566365
12,School_12,North,8,F,2022,179,91.32,2026-02-26 09:07:03.566365
19,School_19,West,1,M,2022,126,68.89,2026-02-26 09:07:03.566365
34,School_34,South,4,M,2024,139,90.94,2026-02-26 09:07:03.566365
4,School_4,East,6,F,2024,193,79.4,2026-02-26 09:07:03.566365
8,School_8,South,6,F,2023,182,62.89,2026-02-26 09:07:03.566365
28,School_28,North,7,M,2023,169,66.62,2026-02-26 09:07:03.566365
5,School_5,West,11,M,2021,163,95.72,2026-02-26 09:07:03.566365
24,School_24,East,12,F,2024,125,84.11,2026-02-26 09:07:03.566365
30,School_30,South,5,M,2023,137,67.37,2026-02-26 09:07:03.566365
21,School_21,East,5,F,2021,95,88.15,2026-02-26 09:07:03.566365
1,School_1,South,4,F,2022,24,92.93,2026-02-26 09:07:03.566365
44,School_44,South,6,F,2024,45,73.23,2026-02-26 09:07:03.566365
4,School_4,North,7,M,2020,96,82.26,2026-02-26 09:07:03.566365
26,School_26,North,10,M,2024,171,71.74,2026-02-26 09:07:03.566365
24,School_24,South,10,F,2023,86,63.2,2026-02-26 09:07:03.566365
7,School_7,West,1,F,2024,51,75.98,2026-02-26 09:07:03.566365
0,School_0,East,9,F,2020,170,90.06,2026-02-26 09:07:03.566365
19,School_19,East,8,F,2024,196,78.35,2026-02-26 09:07:03.566365
43,School_43,North,7,M,2023,138,76.21,2026-02-26 09:07:03.566365
22,School_22,West,9,F,2022,121,74.64,2026-02-26 09:07:03.566365
31,School_31,South,3,F,2023,128,78.36,2026-02-26 09:07:03.566365
10,School_10,North,10,F,2021,98,72.73,2026-02-26 09:07:03.566365
38,School_38,South,4,M,2023,85,84.49,2026-02-26 09:07:03.566365
46,School_46,South,7,F,2021,158,62.54,2026-02-26 09:07:03.566365
23,School_23,North,6,F,2024,99,92.3,2026-02-26 09:07:03.566365
10,School_10,West,2,F,2021,165,66.93,2026-02-26 09:07:03.566365
28,School_28,East,2,F,2024,29,85.34,2026-02-26 09:07:03.566365
25,School_25,North,10,F,2021,96,78.0,2026-02-26 09:07:03.566365
15,School_15,West,7,M,2023,79,90.94,2026-02-26 09:07:03.566365
34,School_34,South,9,M,2020,27,93.05,2026-02-26 09:07:03.566365
19,School_19,North,11,M,2024,67,68.17,2026-02-26 09:07:03.566365
45,School_45,East,12,F,2021,100,87.09,2026-02-26 09:07:03.566365
2,School_2,East,9,F,2020,60,67.6,2026-02-26 09:07:03.566365
0,School_0,South,7,M,2021,142,64.96,2026-02-26 09:07:03.566365
46,School_46,North,11,F,2021,27,97.21,2026-02-26 09:07:03.566365
0,School_0,East,8,M,2021,112,66.58,2026-02-26 09:07:03.566365
16,School_16,North,10,F,2023,184,69.13,2026-02-26 09:07:03.566365
1,School_1,East,3,M,2021,110,65.21,2026-02-26 09:07:03.566365
28,School_28,South,1,M,2020,184,78.81,2026-02-26 09:07:03.566365
19,School_19,South,7,F,2021,83,96.78,2026-02-26 09:07:03.566365
5,School_5,North,8,F,2022,146,70.56,2026-02-26 09:07:03.566365
7,School_7,West,2,M,2024,107,81.67,2026-02-26 09:07:03.566365
28,School_28,West,9,M,2023,64,76.46,2026-02-26 09:07:03.566365
47,School_47,South,4,F,2022,163,73.44,2026-02-26 09:07:03.566365
32,School_32,East,10,M,2022,45,82.89,2026-02-26 09:07:03.566365
2,School_2,West,11,F,2020,178,82.36,2026-02-26 09:07:03.566365
34,School_34,South,9,M,2020,174,74.37,2026-02-26 09:07:03.566365
4,School_4,East,3,F,2023,190,94.02,2026-02-26 09:07:03.566365
26,School_26,East,8,F,2023,34,62.13,2026-02-26 09:07:03.566365
43,School_43,West,11,F,2024,77,63.41,2026-02-26 09:07:03.566365
11,School_11,South,2,M,2021,196,99.63,2026-02-26 09:07:03.566365
19,School_19,East,3,F,2023,98,89.91,2026-02-26 09:07:03.566365
44,School_44,East,1,F,2023,44,92.16,2026-02-26 09:07:03.566365
19,School_19,North,5,F,2021,87,84.11,2026-02-26 09:07:03.566365
8,School_8,North,4,M,2024,55,76.79,2026-02-26 09:07:03.566365
38,School_38,West,1,F,2020,136,85.17,2026-02-26 09:07:03.566365
3,School_3,North,10,F,2024,99,63.7,2026-02-26 09:07:03.566365
18,School_18,South,9,F,2021,194,90.31,2026-02-26 09:07:03.566365
37,School_37,West,6,F,2020,78,81.63,2026-02-26 09:07:03.566365
26,School_26,West,6,F,2020,199,98.27,2026-02-26 09:07:03.566365
44,School_44,North,11,M,2020,59,85.5,2026-02-26 09:07:03.566365
42,School_42,East,2,F,2024,190,66.07,2026-02-26 09:07:03.566365
12,School_12,South,7,F,2021,136,79.1,2026-02-26 09:07:03.566365
12,School_12,South,12,M,2024,100,62.31,2026-02-26 09:07:03.566365
21,School_21,South,12,M,2024,150,89.82,2026-02-26 09:07:03.566365
27,School_27,West,9,M,2022,90,80.07,2026-02-26 09:07:03.566365
46,School_46,South,6,M,2023,159,74.79,2026-02-26 09:07:03.566365
44,School_44,East,11,F,2024,190,98.74,2026-02-26 09:07:03.566365
21,School_21,East,8,M,2022,120,97.62,2026-02-26 09:07:03.566365
42,School_42,North,12,F,2021,89,98.11,2026-02-26 09:07:03.566365
18,School_18,South,5,M,2022,193,68.84,2026-02-26 09:07:03.566365
7,School_7,West,2,M,2024,196,89.14,2026-02-26 09:07:03.566365
7,School_7,North,4,F,2021,44,97.82,2026-02-26 09:07:03.566365
41,School_41,East,12,M,2022,108,82.83,2026-02-26 09:07:03.566365
25,School_25,South,1,M,2024,150,68.57,2026-02-26 09:07:03.566365
47,School_47,East,1,F,2021,82,92.71,2026-02-26 09:07:03.566365
25,School_25,North,6,M,2021,49,95.2,2026-02-26 09:07:03.566365
22,School_22,East,2,M,2023,112,88.13,2026-02-26 09:07:03.566365
42,School_42,South,6,M,2024,151,71.74,2026-02-26 09:07:03.566365
12,School_12,South,1,F,2023,97,67.63,2026-02-26 09:07:03.566365
27,School_27,North,11,F,2021,104,84.97,2026-02-26 09:07:03.566365
8,School_8,South,10,F,2021,90,79.31,2026-02-26 09:07:03.566365
19,School_19,East,3,F,2022,168,86.75,2026-02-26 09:07:03.566365
18,School_18,East,9,F,2023,90,64.47,2026-02-26 09:07:03.566365
47,School_47,West,2,M,2020,148,65.44,2026-02-26 09:07:03.566365
38,School_38,West,8,F,2024,53,74.52,2026-02-26 09:07:03.566365
11,School_11,West,6,M,2023,106,70.35,2026-02-26 09:07:03.566365
14,School_14,East,12,F,2021,150,84.77,2026-02-26 09:07:03.566365
30,School_30,East,6,M,2022,37,74.7,2026-02-26 09:07:03.566365
13,School_13,North,7,F,2024,62,87.36,2026-02-26 09:07:03.566365
10,School_10,West,5,F,2024,95,90.75,2026-02-26 09:07:03.566365
25,School_25,East,12,M,2022,97,67.49,2026-02-26 09:07:03.566365
41,School_41,North,11,M,2021,60,96.79,2026-02-26 09:07:03.566365
26,School_26,East,4,M,2020,125,91.49,2026-02-26 09:07:03.566365
10,School_10,North,6,M,2022,128,85.07,2026-02-26 09:07:03.566365
37,School_37,West,8,F,2020,43,96.36,2026-02-26 09:07:03.566365
33,School_33,West,4,M,2023,43,70.63,2026-02-26 09:07:03.566365
42,School_42,West,5,M,2024,22,76.87,2026-02-26 09:07:03.566365
18,School_18,East,7,F,2021,92,63.43,2026-02-26 09:07:03.566365
5,School_5,East,6,M,2020,43,78.25,2026-02-26 09:07:03.566365
45,School_45,North,4,M,2021,138,80.26,2026-02-26 09:07:03.566365
37,School_37,South,4,M,2023,59,84.64,2026-02-26 09:07:03.566365
48,School_48,South,10,F,2020,90,62.56,2026-02-26 09:07:03.566365
41,School_41,West,4,M,2021,156,61.3,2026-02-26 09:07:03.566365
27,School_27,South,1,F,2021,128,76.8,2026-02-26 09:07:03.566365
0,School_0,West,5,M,2023,122,67.57,2026-02-26 09:07:03.566365
34,School_34,North,8,F,2022,186,90.35,2026-02-26 09:07:03.566365
39,School_39,South,7,F,2023,52,86.75,2026-02-26 09:07:03.566365
7,School_7,South,5,M,2020,181,73.03,2026-02-26 09:07:03.566365
46,School_46,West,3,M,2020,81,61.83,2026-02-26 09:07:03.566365
6,School_6,North,11,M,2024,104,67.3,2026-02-26 09:07:03.566365
10,School_10,South,1,M,2021,80,87.67,2026-02-26 09:07:03.566365
38,School_38,South,7,M,2020,112,99.61,2026-02-26 09:07:03.566365
3,School_3,South,11,M,2022,46,73.06,2026-02-26 09:07:03.566365
24,School_24,North,3,F,2022,145,92.08,2026-02-26 09:07:03.566365
11,School_11,North,4,F,2023,164,94.68,2026-02-26 09:07:03.566365
25,School_25,South,5,M,2020,79,61.93,2026-02-26 09:07:03.566365
37,School_37,West,12,F,2020,189,96.65,2026-02-26 09:07:03.566365
45,School_45,West,8,M,2024,66,78.65,2026-02-26 09:07:03.566365
11,School_11,South,7,M,2024,131,98.57,2026-02-26 09:07:03.566365
42,School_42,North,9,F,2024,106,81.54,2026-02-26 09:07:03.566365
36,School_36,South,11,M,2020,128,69.41,2026-02-26 09:07:03.566365
45,School_45,North,3,F,2023,168,98.99,2026-02-26 09:07:03.566365
23,School_23,South,11,M,2023,155,69.73,2026-02-26 09:07:03.566365
15,School_15,North,10,F,2023,92,95.3,2026-02-26 09:07:03.566365
12,School_12,East,1,M,2023,141,66.93,2026-02-26 09:07:03.566365
24,School_24,West,1,F,2022,116,86.99,2026-02-26 09:07:03.566365
3,School_3,East,12,F,2020,87,76.45,2026-02-26 09:07:03.566365
10,School_10,West,10,M,2021,82,98.88,2026-02-26 09:07:03.566365
31,School_31,North,1,M,2020,101,67.39,2026-02-26 09:07:03.566365
48,School_48,East,2,F,2023,49,76.35,2026-02-26 09:07:03.566365
6,School_6,West,2,M,2022,44,85.59,2026-02-26 09:07:03.566365
45,School_45,South,7,M,2022,140,99.1,2026-02-26 09:07:03.566365
10,School_10,North,9,M,2020,116,72.15,2026-02-26 09:07:03.566365
27,School_27,North,8,M,2021,118,75.87,2026-02-26 09:07:03.566365
40,School_40,South,4,M,2023,125,78.47,2026-02-26 09:07:03.566365
22,School_22,South,2,M,2022,75,70.11,2026-02-26 09:07:03.566365
44,School_44,West,3,F,2023,181,92.69,2026-02-26 09:07:03.566365
22,School_22,North,10,F,2023,197,63.68,2026-02-26 09:07:03.566365
49,School_49,West,5,M,2023,149,88.19,2026-02-26 09:07:03.566365
27,School_27,South,9,F,2024,72,81.36,2026-02-26 09:07:03.566365
42,School_42,North,8,M,2023,145,69.68,2026-02-26 09:07:03.566365
46,School_46,South,12,F,2023,60,79.71,2026-02-26 09:07:03.566365
25,School_25,West,3,M,2021,42,93.2,2026-02-26 09:07:03.566365
24,School_24,West,9,M,2021,50,77.82,2026-02-26 09:07:03.566365
28,School_28,West,10,M,2024,21,64.88,2026-02-26 09:07:03.566365
18,School_18,North,3,F,2024,79,61.63,2026-02-26 09:07:03.566365
